2016/11/11
Miami (Fla.) 72, Pittsburgh 46
Connecticut 69, Georgetown 72
Northern Ill. 69, Bowling Green 52
Long Beach St. 107, Hawaii 114
Seton Hall 61, Providence 65
Dayton 76, Duquesne 57
Richmond 70, Saint Joseph's 66

2017/01/15
Cincinnati 55, East Carolina 46
USC 71, Colorado 68
Michigan State 67, Ohio State 72
St. Peter's 71, Rider 65
Siena 63, Fairfield 54
Massachusetts 77, Rhode Island 79
Drake 60, UNI 79
McNeese State 75, Southeastern La. 79
Missouri State 71, Loyola Chicago 77
Geo. Washington 69, La Salle 79
SMU 80, Tulane 64
Georgia Tech 86, NC State 76
Iowa 54, Northwestern 89
Rutgers 57, Indiana 76

2017/01/16
Seton Hall 46, Villanova 76
Kansas 76, Iowa State 72
Creighton 72, Xavier 67
Syracuse 68, North Carolina 85
Marquette 80, Butler 88
Vermont 71, New Hampshire 59
Maine 44, Hartford 54
Albany 77, UMBC 50
Stony Brook 86, Mass.-Lowell 75
Texas-Arlington 89, South Alabama 83
Coppin State 81, Howard 72
DePaul 68, St. John's 78
Portland State 76, Northern Ariz. 83
Bethune-Cookman 82, Florida A&M 76
Boston U. 69, Loyola (Md.) 77
Marist 93, Niagara 87
Youngstown St. 71, Detroit 87
Miss. Valley St. 81, Southern Univ. 87
Cleveland State 76, Oakland 65
Monmouth 76, Canisius 72
N.C. Central 64, Hampton 51
Harvard 70, Bryant 65
N.C. A&T 53, Morgan State 82
Norfolk State 75, Delaware State 70
Savannah State 86, S. Carolina St. 82
Texas State 75, Troy 71
Georgia State 101, La.-Lafayette 86
Green Bay 56, Valparaiso 80
Ark.-Pine Bluff 64, Alcorn State 82
Ga. Southern 62, La.-Monroe 60
Grambling 82, Prairie View A&M 94
Jackson State 44, Texas Southern 67
Providence 74, Georgetown 56

2017/01/17
Kentucky 88, Mississippi St. 81
Texas 64, Baylor 74
Michigan 64, Wisconsin 68
Illinois 68, Purdue 91
South Florida 64, UCF 86
Buffalo 82, Kent State 69
Arkansas 62, Texas A&M 60
Bowling Green 73, Toledo 85
Ohio 68, Akron 83
St. Peter's 69, Fairfield 55
Rider 68, Siena 78
Western Mich. 80, Eastern Mich. 86
Pittsburgh 74, NC State 79
Iona 82, Manhattan 67
Cent. Michigan 83, Ball State 98
Milwaukee 57, Illinois-Chicago 71
Miami (Ohio) 58, Northern Ill. 62
Vanderbilt 68, Georgia 76
Wichita State 82, Evansville 65
San Diego Christian 58, Grand Canyon 90
St. Bonaventure 71, Saint Louis 52
Tennessee 69, Mississippi 80
San Diego State 64, UNLV 51
New Mexico 81, Boise State 70

2017/01/18
Oklahoma 89, West Virginia 87
Notre Dame 80, Florida State 83
Virginia 71, Boston College 54
Florida 53, South Carolina 57
Temple 74, Cincinnati 81
Indiana 78, Penn State 75
Duquesne 63, Geo. Washington 65
Missouri 56, Alabama 68
Holy Cross 85, Army West Point 76
Missouri State 73, Indiana State 68
Lehigh 72, Navy 75
Loyola (Md.) 63, Bucknell 76
Saint Joseph's 57, Massachusetts 62
VCU 67, Fordham 69
Colgate 67, Boston U. 58
South Dakota St. 83, IUPUI 85
TCU 69, Texas Tech 75
Tulane 82, Tulsa 89
Lafayette 57, American 71
Southern Ill. 84, Drake 88
Central Ark. 72, McNeese State 82
Miami (Fla.) 79, Wake Forest 96
South Dakota 80, Oral Roberts 90
Loyola Chicago 69, UNI 72
Denver 88, Omaha 97
Roosevelt 57, Chicago State 77
LSU 74, Auburn 78
Ohio State 67, Nebraska 66
Georgia Tech 61, Virginia Tech 62
Utah 88, Washington St. 47
Illinois State 69, Bradley 49
Kansas State 96, Oklahoma State 88
UC Riverside 71, CSU Fullerton 63
Wyoming 80, San Jose State 70
Air Force 76, Nevada 83
UC Irvine 70, Cal Poly 48
Colorado State 57, Fresno State 78
Colorado 83, Washington 85
CSUN 77, Hawaii 80

2017/01/19
Arizona State 80, UCLA 102
Gonzaga 88, Santa Clara 57
California 63, Oregon 86
Clemson 60, Louisville 92
Arizona 73, USC 66
Pacific 50, St. Mary's (Cal.) 62
Maryland 84, Iowa 76
Drexel 73, Elon 93
Mt. St. Mary's 86, Sacred Heart 75
Charleston So. 73, Presbyterian 52
Cent. Conn. St. 67, Robert Morris 74
Binghamton 65, Albany 84
UNCW 65, Charleston 59
Middle Tenn. 65, FIU 52
Radford 72, Longwood 60
High Point 83, Campbell 78
Mercer 66, UNC-Greensboro 68
Towson 86, Hofstra 80
Northeastern 62, Delaware 69
NJIT 76, Stetson 82
S.C. Upstate 62, FGCU 60
Richmond 59, Dayton 75
Citadel 95, Western Caro. 100
Hartford 64, Stony Brook 80
New Hampshire 74, Maine 63
VMI 70, Wofford 88
Kennesaw State 84, North Florida 86
Bryant 61, St. Francis (Pa.) 75
Mass.-Lowell 67, Vermont 81
Davidson 83, La Salle 91
James Madison 72, William & Mary 73
Connecticut 49, SMU 69
Lipscomb 112, Jacksonville 95
St. Francis (B'klyn) 40, Fairleigh D'son 57
East Tenn. St. 62, Furman 75
Gardner-Webb 62, Liberty 65
Wagner 69, LIU Brooklyn 76
Rice 64, Louisiana Tech 74
Lamar 65, Sam Houston St. 87
SIUE 76, Southeast Mo. St. 79
Weber State 77, North Dakota 83
Steph. F. Austin 61, Texas A&M-C.C. 58
North Texas 65, Southern Miss 75
UAB 80, Florida Atlantic 78
Morehead State 89, Austin Peay 82
Eastern Illinois 71, Tennessee-Martin 82
Houston Baptist 64, New Orleans 72
Jacksonville St. 60, Belmont 77
Eastern Kentucky 79, Murray State 86
Siena 65, St. Peter's 77
IPFW 83, North Dakota St. 89
Tennessee Tech 80, Tennessee State 74
Idaho State 73, Northern Colo. 69
UNC Asheville 73, Winthrop 76
Abilene Christian 59, Nicholls State 62
Memphis 70, Houston 67
Pepperdine 70, BYU 99
Northern Ariz. 62, Eastern Wash. 84
Portland 50, San Francisco 75
San Diego 69, Loyola Marym't 62
Southern Utah 67, Idaho 79
Montana State 74, Sacramento St. 65
Montana 79, Portland State 88
UC Santa Barb. 76, Long Beach St. 81
Stanford 62, Oregon State 46

2017/01/20
Eastern Mich. 63, Akron 70
Detroit 88, Wright State 106
Canisius 90, Quinnipiac 95
Oakland 79, Northern Kentucky 70
Manhattan 71, Monmouth 82
Fairfield 89, Iona 96
Youngstown St. 92, Green Bay 89
Cleveland State 62, Milwaukee 63
Yale 75, Brown 74

2017/01/21
Providence 68, Villanova 78
Texas 67, Kansas 79
Arizona 96, UCLA 85
Portland 52, Gonzaga 73
South Carolina 69, Kentucky 85
Baylor 62, TCU 53
Marquette 102, Creighton 94
West Virginia 75, Kansas State 79
North Carolina 90, Boston College 82
Louisville 68, Florida State 73
Stanford 52, Oregon 69
Butler 70, DePaul 69
Syracuse 66, Notre Dame 84
Georgia Tech 49, Virginia 62
Wisconsin 78, Minnesota 76
Miami (Fla.) 58, Duke 70
Vanderbilt 68, Florida 66
Cincinnati 78, Tulane 61
Penn State 52, Purdue 77
Pepperdine 65, St. Mary's (Cal.) 85
Tulsa 79, South Florida 67
Denver 78, IUPUI 74
Miami (Ohio) 92, Cent. Michigan 101
Navy 96, Army West Point 80
Wake Forest 93, NC State 88
Dartmouth 68, Harvard 82
Iowa State 92, Oklahoma 87
Boston U. 59, Bucknell 70
Towson 75, Delaware 58
Niagara 57, St. Peter's 55
Mercer 70, Western Caro. 50
Oklahoma State 83, Texas Tech 64
Loyola (Md.) 49, Colgate 52
Coastal Caro. 56, Georgia State 76
Illinois 57, Michigan 66
Western Mich. 54, Buffalo 66
Rhode Island 90, Duquesne 69
Ball State 74, Bowling Green 79
Bradley 62, Missouri State 76
Idaho State 64, North Dakota 89
North Dakota St. 89, Western Illinois 57
Presbyterian 61, Gardner-Webb 78
Cent. Conn. St. 84, St. Francis (Pa.) 83
Indiana State 58, Wichita State 84
Wagner 67, Sacred Heart 62
Mississippi 75, Missouri 71
VMI 72, Furman 89
Lamar 87, Nicholls State 76
Drexel 74, UNCW 87
Colorado 89, Washington St. 91
Md.-East. Shore 82, Bethune-Cookman 79
LIU Brooklyn 66, Fairleigh D'son 83
Evansville 61, Loyola Chicago 67
Mt. St. Mary's 55, St. Francis (B'klyn) 47
James Madison 60, Charleston 73
Michigan State 75, Indiana 82
S.C. Upstate 97, Stetson 86
N'western St. 78, McNeese State 65
Bryant 59, Robert Morris 56
Loyola Marym't 63, Santa Clara 64
Delaware State 64, S. Carolina St. 74
Northeastern 73, Hofstra 78
Alabama 64, Auburn 84
Omaha 86, Oral Roberts 103
Howard 78, N.C. A&T 63
Southern Utah 68, Eastern Wash. 83
Campbell 56, UNC Asheville 72
Ohio 78, Northern Ill. 69
Boise State 75, San Jose State 65
Rice 61, Southern Miss 58
Citadel 72, UNC-Greensboro 81
New Orleans 81, Central Ark. 63
Appalachian St. 88, Ga. Southern 92
Samford 78, Chattanooga 82
Prairie View A&M 87, Miss. Valley St. 72
Eastern Illinois 71, Southeast Mo. St. 83
La.-Monroe 55, Texas-Arlington 71
Longwood 61, Charleston So. 76
IPFW 67, South Dakota St. 77
La.-Lafayette 79, Texas State 73
Morgan State 61, Savannah State 74
Alcorn State 78, Alabama State 71
BYU 62, Pacific 47
Fresno State 81, Nevada 76
Western Ky. 80, Marshall 94
Houston Baptist 71, Southeastern La. 83
Mississippi St. 74, Tennessee 91
Air Force 85, UNLV 87
Houston 64, SMU 85
Jackson State 57, Grambling 72
Hampton 62, Norfolk State 79
Southern Univ. 53, Alabama A&M 52
UAB 85, FIU 94
North Texas 57, Louisiana Tech 81
NJIT 71, FGCU 84
Marist 66, Rider 84
UC Santa Barb. 55, UC Riverside 65
Kennesaw State 81, Jacksonville 71
Lafayette 68, Lehigh 75
SIUE 67, Tennessee-Martin 75
Toledo 61, Kent State 85
South Alabama 56, Little Rock 73
Lipscomb 84, North Florida 90
Cornell 67, Columbia 62
Penn 71, Saint Joseph's 78
Winthrop 61, Liberty 48
Middle Tenn. 86, Florida Atlantic 57
William & Mary 62, Elon 71
Texas A&M-C.C. 62, Sam Houston St. 76
Murray State 81, Austin Peay 84
Eastern Kentucky 54, Morehead State 80
Drake 58, Illinois State 72
Chicago State 77, UTRGV 85
UNI 58, Southern Ill. 57
Utah 94, Washington 72
Troy 80, Arkansas State 82
Wyoming 71, New Mexico 78
Old Dominion 72, Charlotte 74
LSU 86, Arkansas 99
Jacksonville St. 86, Tennessee State 79
Steph. F. Austin 68, Incarnate Word 70
Texas Southern 70, Ark.-Pine Bluff 63
Weber State 74, Northern Colo. 69
UMKC 71, New Mexico St. 94
UTSA 39, UTEP 59
Colorado State 64, Utah State 56
Seattle 57, Grand Canyon 61
San Francisco 60, San Diego 43
Utah Valley 65, CSU Bakersfield 68
Long Beach St. 98, Cal Poly 92
UC Irvine 105, CSUN 73
Northern Ariz. 49, Idaho 65
Montana State 71, Portland State 65
Montana 83, Sacramento St. 92
California 69, Oregon State 58
Tennessee Tech 70, Belmont 82
High Point 61, Radford 58
Nebraska 64, Rutgers 65
Georgia 62, Texas A&M 63
UC Davis 76, Hawaii 70
Fordham 71, Massachusetts 68

2017/01/22
Georgetown 75, Xavier 86
Youngstown St. 85, Milwaukee 94
Detroit 87, Northern Kentucky 101
George Mason 82, Richmond 77
New Hampshire 81, Hartford 56
Northwestern 74, Ohio State 72
La Salle 52, VCU 90
Oakland 67, Wright State 88
Fairfield 49, Monmouth 91
Stony Brook 67, Binghamton 71
Saint Louis 46, Dayton 67
Maine 63, Albany 81
Wofford 72, East Tenn. St. 79
Siena 81, Manhattan 68
Illinois-Chicago 65, Valparaiso 96
UCF 65, Memphis 70
East Carolina 65, Connecticut 72
Virginia Tech 82, Clemson 81
Arizona State 79, USC 82
St. John's 73, Seton Hall 86
UMBC 102, Mass.-Lowell 86

2017/01/23
Gonzaga 83, Portland 64
NC State 84, Duke 82
Quinnipiac 74, Iona 84
Coastal Caro. 80, Ga. Southern 91
Cleveland State 73, Green Bay 83
TCU 76, Oklahoma State 89
American 55, Holy Cross 63
Appalachian St. 72, Georgia State 83
Rider 51, St. Peter's 56
Canisius 84, Niagara 91
Morgan State 77, S. Carolina St. 75
Troy 78, Little Rock 69
Norfolk State 74, Coppin State 64
Howard 39, N.C. Central 74
South Alabama 62, Arkansas State 74
Md.-East. Shore 86, Florida A&M 79
La.-Monroe 57, Texas State 63
Delaware State 79, Savannah State 94
Southern Univ. 65, Alabama State 79
Alcorn State 81, Alabama A&M 70
Prairie View A&M 68, Ark.-Pine Bluff 71
La.-Lafayette 71, Texas-Arlington 108
Oklahoma 83, Texas 84
Texas Southern 89, Miss. Valley St. 103
(canceled) Pfeiffer vs Winthrop

2017/01/24
Villanova 72, Marquette 74
Kansas 69, West Virginia 85
Kentucky 80, Tennessee 82
Virginia 71, Notre Dame 54
Louisville 106, Pittsburgh 51
Penn State 55, Wisconsin 82
Purdue 84, Michigan State 73
Rutgers 55, Maryland 67
Auburn 69, South Carolina 98
Buffalo 74, Miami (Ohio) 75
Akron 90, Western Mich. 80
Toledo 79, Ohio 76
Bowling Green 76, Cent. Michigan 82
Southern Ill. 45, Wichita State 87
Saint Joseph's 63, St. Bonaventure 67
Duquesne 60, Davidson 74
Wake Forest 76, Syracuse 81
Kent State 73, Northern Ill. 66
Drake 72, Missouri State 71
Arkansas 71, Vanderbilt 70
Ball State 88, Eastern Mich. 80
Tulane 51, Houston 65
Kansas State 65, Iowa State 70
San Diego State 57, Air Force 60
Utah State 61, New Mexico 74

2017/01/25
Texas Tech 61, Baylor 65
Florida State 56, Georgia Tech 78
UCLA 76, USC 84
Butler 61, Seton Hall 54
Creighton 51, Georgetown 71
Florida 106, LSU 71
Memphis 66, Temple 77
SMU 65, UCF 60
St. John's 91, Providence 86
Connecticut 81, South Florida 60
UNC-Greensboro 74, Wofford 93
FGCU 86, North Florida 82
Stetson 92, Jacksonville 103
Bucknell 78, Lafayette 55
Hartford 55, Binghamton 76
VMI 80, Chattanooga 64
Vermont 60, Albany 49
Penn 77, La Salle 74
Tulsa 66, East Carolina 69
Geo. Washington 87, George Mason 68
NJIT 65, Kennesaw State 71
Army West Point 89, Boston U. 90
Lehigh 76, Colgate 62
Mass.-Lowell 71, New Hampshire 80
Missouri 74, Mississippi St. 89
UMBC 73, Stony Brook 83
Western Caro. 37, Furman 85
Minnesota 72, Ohio State 78
Bryant 65, Cent. Conn. St. 54
S. Carolina St. 68, Hampton 66
IUPUI 73, IPFW 103
S.C. Upstate 77, Lipscomb 84
Navy 71, American 53
Holy Cross 62, Loyola (Md.) 65
Texas A&M 80, Mississippi 76
Massachusetts 70, Saint Louis 74
Bradley 50, Loyola Chicago 70
Indiana State 66, Illinois State 71
East Tenn. St. 96, Samford 86
Belmont 77, Eastern Illinois 64
Rhode Island 62, Richmond 73
Oral Roberts 71, North Dakota St. 81
Evansville 54, UNI 61
Tennessee State 76, SIUE 56
Western Illinois 55, South Dakota 62
N'western St. 85, Southeastern La. 71
South Dakota St. 82, Denver 91
Central Ark. 76, Steph. F. Austin 78
San Jose State 72, Colorado State 81
Weber State 85, Idaho State 73
UNLV 65, Wyoming 66
Texas A&M-C.C. 69, Lamar 66
Iowa 64, Illinois 76
Alabama 80, Georgia 60
Boston College 77, Miami (Fla.) 78
Nevada 76, Boise State 57
CSUN 78, UC Santa Barb. 57
Washington 75, Arizona State 86
UC Riverside 70, Hawaii 64

2017/01/26
San Diego 43, Gonzaga 79
Washington St. 62, Arizona 79
Virginia Tech 72, North Carolina 91
Oregon 73, Utah 67
Xavier 78, Cincinnati 86
San Francisco 46, St. Mary's (Cal.) 66
Liberty 93, Longwood 62
Hofstra 80, Drexel 81
LIU Brooklyn 60, Sacred Heart 57
Florida Atlantic 83, FIU 65
UTSA 71, Marshall 92
UNCW 87, James Madison 76
Morehead State 73, Tennessee Tech 76
Delaware 58, William & Mary 82
Fairleigh D'son 79, St. Francis (B'klyn) 73
Winthrop 72, Gardner-Webb 70
Elon 51, Northeastern 49
Manhattan 70, Niagara 69
Charleston So. 69, High Point 72
Grand Canyon 77, UMKC 83
Charleston 77, Towson 83
St. Francis (Pa.) 72, Wagner 67
Campbell 78, Radford 61
UNC Asheville 73, Presbyterian 47
Robert Morris 47, Mt. St. Mary's 48
Southern Miss 56, Middle Tenn. 72
St. Peter's 81, Marist 65
Eastern Kentucky 57, Jacksonville St. 52
Southeast Mo. St. 75, Murray State 74
UTEP 62, Western Ky. 65
Charlotte 82, North Texas 81
Old Dominion 80, Rice 72
McNeese State 56, New Orleans 75
Nicholls State 80, Houston Baptist 83
Nebraska 61, Northwestern 73
CSU Bakersfield 75, Chicago State 59
North Dakota 91, Southern Utah 89
Abilene Christian 79, Incarnate Word 82
Oregon State 78, Colorado 85
Northern Colo. 50, Northern Ariz. 63
Idaho 91, Montana State 94
Indiana 60, Michigan 90
Louisiana Tech 70, UAB 79
Tennessee-Martin 85, Austin Peay 79
UTRGV 81, Utah Valley 92
Eastern Wash. 72, Montana 60
New Mexico St. 71, Seattle 56
Cal Poly 79, UC Irvine 66
Pacific 73, Loyola Marym't 79
CSU Fullerton 65, Long Beach St. 76
Portland 60, Pepperdine 78
BYU 68, Santa Clara 76

2017/01/27
Harvard 77, Cornell 71
Milwaukee 73, Detroit 69
Dartmouth 54, Columbia 66
Iona 77, Siena 66
Quinnipiac 76, Monmouth 95
Wright State 55, Valparaiso 70
Brown 75, Yale 85
Northern Kentucky 79, Illinois-Chicago 62
Dayton 68, VCU 73
Idaho State 74, Weber State 96
Green Bay 80, Oakland 72

2017/01/28
Kansas 79, Kentucky 73
Gonzaga 96, Pepperdine 49
Baylor 78, Mississippi 75
Florida State 72, Syracuse 82
North Carolina 62, Miami (Fla.) 77
Oregon 65, Colorado 74
Georgetown 85, Butler 81
Notre Dame 60, Georgia Tech 62
Wisconsin 61, Rutgers 54
DePaul 66, Creighton 83
Duke 85, Wake Forest 83
Texas A&M 77, West Virginia 81
St. Mary's (Cal.) 72, Santa Clara 59
Maryland 85, Minnesota 78
South Carolina 63, Missouri 53
Florida 84, Oklahoma 52
New Hampshire 103, UMBC 105
Western Mich. 78, Ball State 84
Marist 62, Fairfield 72
Samford 69, VMI 67
George Mason 76, Massachusetts 74
UCF 66, Tulsa 77
Kennesaw State 73, S.C. Upstate 79
Furman 73, UNC-Greensboro 67
Manhattan 64, Canisius 78
Northern Ill. 74, Toledo 72
UNI 71, Drake 63
Loyola (Md.) 70, Lafayette 62
Fisher 73, Mass.-Lowell 97
Loyola Chicago 81, Indiana State 66
LSU 64, Texas Tech 77
Charleston 90, Drexel 76
High Point 83, Winthrop 80
Providence 79, Marquette 78
Liberty 72, Campbell 40
St. Bonaventure 59, Rhode Island 71
Kansas State 58, Tennessee 70
Rider 67, Niagara 80
Old Dominion 73, North Texas 67
Bucknell 96, Army West Point 75
Grand Canyon 85, Chicago State 77
Eastern Mich. 74, Miami (Ohio) 57
LIU Brooklyn 52, Cent. Conn. St. 61
East Carolina 50, Memphis 57
Texas-Arlington 83, Appalachian St. 67
New Mexico 65, Nevada 82
N.C. A&T 59, N.C. Central 82
Lipscomb 66, NJIT 62
San Francisco 81, Pacific 60
IPFW 87, Oral Roberts 83
Morgan State 76, Coppin State 74
Iowa State 78, Vanderbilt 84
North Dakota 67, Northern Ariz. 68
Chattanooga 71, East Tenn. St. 76
S. Carolina St. 69, Md.-East. Shore 92
Texas 57, Georgia 59
Saint Louis 55, Geo. Washington 63
Sacred Heart 53, Mt. St. Mary's 67
Holy Cross 47, Navy 60
Ohio 96, Bowling Green 72
Elon 84, Hofstra 70
North Florida 74, Stetson 88
Arkansas 71, Oklahoma State 99
UNCW 78, William & Mary 96
Savannah State 73, Howard 70
UTSA 66, Western Ky. 81
St. Francis (B'klyn) 64, Wagner 66
Florida A&M 81, Delaware State 68
Eastern Wash. 90, Montana State 91
SIUE 60, Eastern Illinois 75
Denver 83, South Dakota 88
Citadel 66, Mercer 82
Illinois 67, Penn State 71
Texas State 52, Coastal Caro. 50
UNLV 72, San Jose State 76
Incarnate Word 81, Central Ark. 80
Arkansas State 73, La.-Monroe 63
Georgia State 78, Troy 72
N'western St. 64, Lamar 85
Gardner-Webb 85, Charleston So. 76
Boise State 80, Wyoming 65
La Salle 72, Saint Joseph's 73
Duquesne 90, Richmond 101
Northern Colo. 89, Southern Utah 71
Dartmouth 62, Cornell 75
Mississippi St. 62, Alabama 71
Auburn 88, TCU 80
Louisiana Tech 61, Middle Tenn. 71
Colorado State 78, San Diego State 77
Bethune-Cookman 66, Norfolk State 73
Miss. Valley St. 68, Jackson State 83
Southern Univ. 64, Alcorn State 74
Ark.-Pine Bluff 53, Grambling 61
James Madison 61, Delaware 66
Longwood 62, Presbyterian 71
Oregon State 78, Utah 86
Cleveland State 64, Youngstown St. 67
Jacksonville 56, FGCU 78
Robert Morris 83, St. Francis (Pa.) 89
UTEP 91, Marshall 68
Albany 74, Hartford 61
Vermont 71, Stony Brook 64
Wofford 62, Western Caro. 68
Alabama A&M 65, Prairie View A&M 70
Towson 62, Northeastern 69
New Orleans 61, Steph. F. Austin 71
Harvard 62, Columbia 65
Southeastern La. 69, Sam Houston St. 71
McNeese State 74, Nicholls State 78
Buffalo 90, Akron 91
Southeast Mo. St. 82, Austin Peay 71
Southern Miss 43, UAB 87
Ohio State 72, Iowa 85
South Dakota St. 88, Omaha 84
IUPUI 69, Western Illinois 78
Tulane 68, Connecticut 78
UC Irvine 65, UC Davis 74
CSU Bakersfield 74, UMKC 63
Charlotte 67, Rice 84
Tennessee-Martin 86, Murray State 94
Missouri State 84, Southern Ill. 85
CSUN 63, UC Riverside 59
Abilene Christian 60, Texas A&M-C.C. 72
Ga. Southern 66, South Alabama 78
Little Rock 82, La.-Lafayette 88
Alabama State 68, Texas Southern 70
Eastern Kentucky 79, Tennessee Tech 66
Belmont 93, Tennessee State 76
Loyola Marym't 77, BYU 85
Cal Poly 71, CSU Fullerton 81
New Mexico St. 74, Utah Valley 69
Idaho 85, Montana 77
Fresno State 65, Utah State 78
UTRGV 84, Seattle 96
Temple 66, Houston 79
San Diego 68, Portland 52
Portland State 77, Sacramento St. 80
Davidson 84, Fordham 66
Cent. Michigan 105, Kent State 98
Fairleigh D'son 72, Bryant 73
Morehead State 72, Jacksonville St. 69
Clemson 67, Pittsburgh 60
Radford 69, UNC Asheville 80
UC Santa Barb. 56, Hawaii 78

2017/01/29
Virginia 59, Villanova 61
Washington 66, Arizona 77
NC State 60, Louisville 85
South Florida 53, Cincinnati 94
Purdue 80, Nebraska 83
Xavier 82, St. John's 77
Michigan 62, Michigan State 70
Milwaukee 70, Oakland 79
Green Bay 92, Detroit 93
Binghamton 65, Maine 54
Colgate 70, American 65
Washington St. 91, Arizona State 83
Northern Kentucky 58, Valparaiso 65
St. Peter's 66, Iona 69
Illinois State 69, Evansville 59
Wright State 88, Illinois-Chicago 86
Wichita State 64, Bradley 49
Indiana 55, Northwestern 68
Boston College 79, Virginia Tech 85
Stanford 55, California 66

2017/01/30
Duke 84, Notre Dame 74
Texas-Arlington 70, Coastal Caro. 72
Coppin State 65, Hampton 77
North Florida 59, FGCU 74
Western Caro. 47, Mercer 62
Siena 84, Quinnipiac 75
Texas State 68, Appalachian St. 55
Monmouth 83, Marist 71
Rider 72, Canisius 66
Boston U. 76, Lehigh 59
Jacksonville 89, Stetson 86
S. Carolina St. 77, Howard 68
Lipscomb 92, S.C. Upstate 80
Kennesaw State 54, NJIT 53
Drexel 85, William & Mary 108
Savannah State 87, Md.-East. Shore 82
Florida A&M 60, Morgan State 77
N.C. Central 82, Delaware State 74
Ga. Southern 76, Troy 83
N.C. A&T 69, Norfolk State 83
Arkansas State 88, La.-Lafayette 69
Little Rock 52, La.-Monroe 68
Miss. Valley St. 74, Grambling 77
Ark.-Pine Bluff 59, Jackson State 74
Alabama A&M 47, Texas Southern 92
SIUE 69, Belmont 92
Alabama State 52, Prairie View A&M 72
Oklahoma State 68, Oklahoma 66
Georgia State 83, South Alabama 80
Northern N.M. 75, New Mexico St. 98

2017/01/31
West Virginia 85, Iowa State 72
Georgia 81, Kentucky 90
Wisconsin 57, Illinois 43
Pittsburgh 78, North Carolina 80
Creighton 76, Butler 67
Maryland 77, Ohio State 71
Ohio 85, Western Mich. 90
Wake Forest 85, Boston College 80
Geo. Washington 70, Rhode Island 82
Mississippi St. 61, Mississippi 88
Manhattan 49, Fairfield 78
Miami (Ohio) 72, Bowling Green 83
Cent. Michigan 91, Buffalo 101
Presbyterian 51, Liberty 71
Iowa 83, Rutgers 63
Kent State 70, Eastern Mich. 64
Toledo 80, Ball State 81
Ottawa 67, UMKC 93
Temple 79, Tulane 71
Akron 76, Northern Ill. 73
Davidson 75, Saint Joseph's 60
Denver 93, Oral Roberts 69
Loyola Chicago 81, Missouri State 82
Georgetown 76, DePaul 73
Bethesda Christian 66, Grand Canyon 95
Vanderbilt 68, Texas A&M 54
Boise State 79, Colorado State 76
Dayton 75, Fordham 66
Tennessee 87, Auburn 77
Wyoming 68, San Diego State 77

2017/02/01
Baylor 68, Kansas 73
Villanova 66, Providence 57
Virginia Tech 48, Virginia 71
UCLA 95, Washington St. 79
Cincinnati 57, Tulsa 55
Florida State 75, Miami (Fla.) 57
South Carolina 88, LSU 63
Northwestern 59, Purdue 80
Penn State 102, Indiana 110
Stetson 76, Bethune-Cookman 67
Gardner-Webb 80, Campbell 68
UMBC 92, Binghamton 74
Lafayette 73, Army West Point 80
North Dakota St. 81, IUPUI 86
Wichita State 77, Drake 69
Richmond 74, VCU 81
Marquette 72, St. John's 86
High Point 92, Longwood 68
Syracuse 100, NC State 93
Evansville 84, Indiana State 85
Georgia Tech 62, Clemson 74
Mass.-Lowell 77, Albany 90
Alabama 68, Arkansas 87
Md.-East. Shore 65, Hampton 66
Massachusetts 78, La Salle 88
Winthrop 81, Radford 65
American 60, Bucknell 80
George Mason 74, Saint Louis 76
Colgate 50, Holy Cross 56
New Hampshire 61, Stony Brook 64
Charleston So. 73, UNC Asheville 91
UCF 64, Houston 82
Maine 53, Vermont 74
Lehigh 60, Loyola (Md.) 62
N.C. A&T 65, Delaware State 82
TCU 86, Kansas State 80
Austin Peay 83, Eastern Kentucky 81
Western Illinois 65, South Dakota St. 98
Bradley 65, Southern Ill. 85
New Orleans 69, Abilene Christian 70
Southeast Mo. St. 62, Jacksonville St. 74
St. Bonaventure 71, Duquesne 64
South Dakota 83, Omaha 91
Nicholls State 44, Southeastern La. 72
Houston Baptist 79, Texas A&M-C.C. 90
Tennessee-Martin 75, Tennessee Tech 46
UNI 51, Illinois State 57
Texas Tech 58, Texas 62
Seton Hall 70, Xavier 72
Nevada 57, Utah State 74
East Carolina 46, SMU 86
Long Beach St. 98, CSUN 108
Air Force 64, Fresno State 73
USC 82, Washington 74
New Mexico 80, UNLV 77

2017/02/02
Gonzaga 85, BYU 75
Arizona 71, Oregon State 54
Arizona State 70, Oregon 71
St. Mary's (Cal.) 74, Pacific 70
Missouri 54, Florida 93
Bryant 70, Mt. St. Mary's 77
James Madison 61, Elon 67
Sacred Heart 74, Fairleigh D'son 70
Oakland 90, Youngstown St. 76
FIU 57, Old Dominion 64
Navy 70, Boston U. 61
Northeastern 69, William & Mary 94
Furman 70, Mercer 68
Drexel 103, Towson 104
Delaware 65, Hofstra 73
Charleston 67, UNCW 66
Wofford 100, Citadel 90
Memphis 85, South Florida 75
Detroit Mercy 73, Cleveland State 90
East Tenn. St. 81, VMI 71
Wagner 70, Cent. Conn. St. 60
Robert Morris 67, LIU Brooklyn 63
Florida Atlantic 77, Charlotte 75
Michigan State 72, Nebraska 61
St. Francis (Pa.) 78, St. Francis (B'klyn) 61
UNC-Greensboro 68, Chattanooga 91
Illinois-Chicago 80, Green Bay 84
Middle Tenn. 69, UTSA 59
